,company_permalink,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
28389,/organization/docmein,/funding-round/5aea6e3bde4f90bec1fe80f9c567ddc9,seed,,09-07-2013,
28390,/organization/docmein,/funding-round/a704bc82b2662d478a9584630a7cc99d,seed,,01-10-2012,
28391,/organization/doconyou,/funding-round/edb9ad7a17b45908d4ee6568c57e40f0,seed,,01-02-2011,550200.0
28392,/organization/docphin,/funding-round/68925a3721b1ef55d81cb6c1602210e9,seed,,01-01-2012,
28393,/organization/docphin,/funding-round/9c3042af5f02a09fe3de1e655030be82,seed,,15-09-2012,1000000.0
28397,/organization/docplexus,/funding-round/8213ed341970f32d7e908ac963803e75,seed,,06-10-2015,700000.0
28399,/organization/docracy,/funding-round/e97de3187da98d88cad668aa3ec8f612,seed,,03-11-2011,650000.0
28400,/organization/docrun,/funding-round/2ea577bca72d5f00dd8a4ee88bd54ce3,seed,,01-11-2011,
28401,/organization/docrun,/funding-round/31d8e0460ef044c6089eac33c12d0685,seed,,08-02-2012,1100000.0
28402,/organization/docrun,/funding-round/ea83b60668895a2abff564de2d955e18,seed,,01-09-2011,150000.0
28404,/organization/docsend,/funding-round/449c21b8acee38d1968ae07adbe30ce9,seed,,01-01-2014,1700000.0
28410,/organization/doctible,/funding-round/fcf3c943ec0b24218d90181108735259,seed,,28-04-2015,700000.0
28412,/organization/doctolib,/funding-round/8866bfd12fe6b0463d8c360a760ee868,seed,A,01-01-2014,1376785.0
28422,/organization/doctor-insta,/funding-round/678e15c4d77074aa0fc9837ff62bf1cc,seed,,02-01-2015,
28424,/organization/doctor-kinetic,/funding-round/04ce509efd4488af7149b06cdb249171,seed,,31-08-2012,305000.0
28425,/organization/doctor-kinetic,/funding-round/b407ed3ea21bdfd605c206d677cbb881,seed,,04-04-2012,19713.0
28427,/organization/doctor-on-demand,/funding-round/4f25f3cf7136bf9c00f7aab36c865e68,seed,,10-12-2013,3000000.0
28429,/organization/doctor-wealth,/funding-round/2fe69f7fde77f6c074d822b5b11a7f34,seed,,13-10-2014,640000.0
28434,/organization/doctorbase,/funding-round/a69d1f1c6fe0674b6c5b192741e4b2c9,seed,,07-08-2013,1000000.0
28435,/organization/doctorc,/funding-round/c19b35b5f2036db6596321dafd7d9aa0,seed,,16-09-2014,410000.0
28436,/organization/doctorcom,/funding-round/732ba3fc75e3bdac1505066269ab8235,seed,,01-03-2012,1200000.0
28439,/organization/doctors-beck-stone-international-pet-hospitals,/funding-round/14f71205a67a6833544d677f104d6dc5,seed,,10-06-2012,
28442,/organization/doctory,/funding-round/b99d2527ac4dbd1a2fc4fe7adc904167,seed,,14-10-2014,20000.0
28443,/organization/doctrackr,/funding-round/30f5f0bdcb0724a162f4d25c99a90f45,seed,,02-10-2012,2000000.0
28444,/organization/doctrackr,/funding-round/d3a41a124b96c0a14903b7b3fb47de36,seed,,24-01-2012,
28445,/organization/doctree,/funding-round/107f833d66b45c2b50b04e91f7eca8ce,seed,,21-02-2013,
28449,/organization/documaster,/funding-round/6a4f252b006b89b7e6bb22468bb57537,seed,,01-11-2014,700000.0
28451,/organization/document-depository-corporation,/funding-round/030f7cfd4ff207b33cbf64f5c8075265,seed,,08-08-2011,
28452,/organization/document-direct,/funding-round/3f8580c7f0ad015f097880809a70efe3,seed,,24-03-2015,596946.0
28462,/organization/documistic,/funding-round/e2b0dbda4e41715c0bf18141b31c5acb,seed,,15-05-2007,100000.0
28464,/organization/docurated,/funding-round/4f216d82b03482aa72522a563db27c80,seed,,01-06-2012,1600000.0
28467,/organization/docusign,/funding-round/538f5bc9cc34a2f1f878926c97baace7,seed,,01-01-2003,
28479,/organization/docuspeak,/funding-round/04ac3e0317eef58dbf209cabac952738,seed,,01-09-2012,10000.0
28486,/organization/docutap,/funding-round/20bd441949c20c47cde177a0b5be00a5,seed,,29-02-2012,1400000.0
28489,/organization/docverse,/funding-round/88213668482d9a5a0a20f774ea83463f,seed,,23-07-2008,1300000.0
28491,/organization/dodoc,/funding-round/1b70583c353dd1f7a61af92c180fde0b,seed,,04-06-2015,18000.0
28492,/organization/dodoc,/funding-round/b0c3e7b1169dc7a39937136053c6a5b0,seed,,05-11-2015,200000.0
28493,/organization/dodonation,/funding-round/ceea452e5d9643d228aa76fcd90d4d2a,seed,,01-01-2014,47413.0
28495,/organization/doesthatmakesense-com,/funding-round/f9e90245d3369f16ea741de10c1f3714,seed,,01-09-2009,250000.0
28500,/organization/dogetipbot,/funding-round/7cd2a3f714ac69b0c3fb5233143259f5,seed,,05-11-2014,500000.0
28501,/organization/doggy-co,/funding-round/82014d02f5a354e5e7d844ce701a2e1e,seed,,01-01-2014,1653913.0
28502,/organization/doggyloot,/funding-round/58c334c96c8a5db52637734b1637d0ea,seed,,04-09-2011,
28504,/organization/doghero,/funding-round/dd975f3f57b584327c251b4501c77888,seed,,26-08-2015,
28505,/organization/dogi,/funding-round/60c71a1c749e5830887aab980598a8c7,seed,,04-10-2013,4889080.0
28506,/organization/dogltd,/funding-round/1be714b1c85f61657fc79cf8ffbed733,seed,,01-12-2014,
28519,/organization/dojo,/funding-round/c89b3713585bb4f1a169be6c1d6db0b6,seed,,01-04-2012,
28520,/organization/dojo-2,/funding-round/d81bbf2859ab1fb4e2f4c13db0db51c1,seed,,26-01-2015,1199994.0
28521,/organization/dojo-madness,/funding-round/5d074474a8d263e60a2d7ca875559c7d,seed,,10-06-2015,2250000.0
28522,/organization/dokdok,/funding-round/0fb596e7d1b916c9b10ca9099a68d6e9,seed,,01-01-2011,350721.0
28525,/organization/doktorburada-com,/funding-round/d21712a641f06239a14dc65654b4dadb,seed,,01-03-2013,1000000.0
28527,/organization/doktuz,/funding-round/dbda9ff03fa9783e344a6a874db8a397,seed,,01-05-2015,67169.0
28529,/organization/dolead,/funding-round/fd32c1a84467c2edf4ff03aa2638fb4b,seed,,31-05-2012,2484153.0
28533,/organization/dollar-shave-club,/funding-round/9c5887e6c35e50680f200aee6b60b9bb,seed,,06-03-2012,1000000.0
28535,/organization/dollarsocial,/funding-round/c3eb2bf073a45b08e1175f406aab772a,seed,,28-10-2015,5000000.0
28536,/organization/dolls-kill,/funding-round/5c52a9b8e71cf62b059aca5071e4d7cb,seed,,12-01-2012,900000.0
28539,/organization/dolly,/funding-round/ad41602ff79af63c7d45cfd58af04745,seed,,11-12-2014,1700000.0
28571,/organization/domainindex-com,/funding-round/3bb8952b57803af3d4c9e07d1d5df1fb,seed,,01-09-2011,250000.0
28581,/organization/dominico,/funding-round/9f4e05aca974e555129468f99e3278a2,seed,,08-05-2014,500000.0
28588,/organization/domino-street,/funding-round/8c24876998c8928e197cf5d2a9f28be7,seed,,01-04-2012,30000.0
28589,/organization/domo,/funding-round/65880955bd80e62fa78b8c5d91f98667,seed,,01-08-2008,
28595,/organization/domo,/funding-round/c8e846164931702c0262a8bbc5278c44,seed,,19-11-2010,650000.0
28602,/organization/domobio,/funding-round/6a0bf55762faa159691eae946e7e5b52,seed,,01-12-2013,
28604,/organization/domoone,/funding-round/b06d3511356287af7367f2651e946a67,seed,,01-03-2015,
28605,/organization/domos-labs,/funding-round/890666badfb2676bd618faeccd288310,seed,,10-11-2013,28000.0
28607,/organization/domuso-inc,/funding-round/578e161b14b100bb3c73bdecaf23d43c,seed,,26-10-2015,25000.0
28610,/organization/donald,/funding-round/e9ed56ff999d7f6ddf074f7afc430451,seed,,15-01-2015,500000.0
28614,/organization/donate-your-desktop,/funding-round/ed23a09c211b372772ed797515bc3b8c,seed,,11-07-2013,200000.0
28618,/organization/donay,/funding-round/0623d88c824f8cf96d104c5d2cc1e275,seed,,01-10-2010,160000.0
28619,/organization/donde,/funding-round/1b1a0e87bc51a33dbeb9544ee8ae46fc,seed,,05-02-2014,1000000.0
28621,/organization/donde-2,/funding-round/184ede0e0785d3a6da843d4d9e0b81e5,seed,,01-02-2014,
28626,/organization/done,/funding-round/ae157f6906b34b00d14942780af86efe,seed,,14-11-2011,985136.0
28629,/organization/doneby,/funding-round/8961ba5973f40e62273b2ff2d3b0056e,seed,,01-05-2013,900000.0
28634,/organization/dong-energy,/funding-round/42b0d35273883762ac312d9d1feedcba,seed,,16-08-2013,1666776.0
28639,/organization/donorpath,/funding-round/ccee6a142080586a594b23c71f75a9da,seed,,01-01-2013,100000.0
28641,/organization/donorsplay,/funding-round/d44f0985a397cedc49dd2395775a68b6,seed,,01-01-2011,
28642,/organization/donorsplay,/funding-round/df3c9ec4614538782b31f55ab2aaa0cc,seed,,01-01-2012,400000.0
28643,/organization/dontknow,/funding-round/44281a3ced890a2519b01c7f784c7560,seed,,28-12-2011,162846.0
28654,/organization/doobop,/funding-round/1528cc67307158598fb98fad998692f3,seed,,01-08-2013,1300000.0
28655,/organization/doochoo,/funding-round/0d10af08e1150d276579a4f604bdc5c4,seed,,29-01-2010,150000.0
28656,/organization/doochoo,/funding-round/59b378f31e258e2e17f520ae4b23b53d,seed,,01-01-2011,283000.0
28658,/organization/doocuments,/funding-round/e54c8b7438a67ad4078ec2143f121aed,seed,,01-03-2011,622125.0
28659,/organization/dooda-inc,/funding-round/720a89013a03f2ddbe6455855d603020,seed,,01-01-2014,100000.0
28662,/organization/doodle-maths,/funding-round/5e8c54d11cf18a128fe0f5dabb5df6c7,seed,,01-01-2015,38924.0
28667,/organization/doomoro,/funding-round/336458388cb3c319da4ca4acdd09c551,seed,,27-03-2014,150000.0
28668,/organization/door,/funding-round/674ae0e60f06f793e2ce688fe41d0cf4,seed,,01-12-2011,100000.0
28669,/organization/door-of-clubs,/funding-round/0b5ecdf26d1d14b1a80d5f02d03c33ab,seed,,02-09-2015,250000.0
28675,/organization/doordash,/funding-round/d4dfeddf8905f4ee5c404cd8216081e0,seed,,01-03-2013,
28678,/organization/doorman,/funding-round/c9c88996d6a1b82650168ab6388806c2,seed,,02-06-2015,1500000.0
28679,/organization/doorman,/funding-round/e60e09da4303aeb0f0a17097ba5eb618,seed,,15-09-2015,1500000.0
28680,/organization/doormen,/funding-round/a25ba21786e5777b63531c2fe63682c9,seed,,28-07-2012,7500.0
28682,/organization/doormint,/funding-round/861fd9f56e1ddc04c1fcbee29808fb4f,seed,,17-04-2015,
28683,/organization/doorstat,/funding-round/126b3db93df97b65e8ec9ee4d3dead21,seed,,24-08-2015,20000.0
28685,/organization/doost-inc-,/funding-round/0e997c3823e6cefabd8ccaf11f826765,seed,,23-03-2013,
28693,/organization/dopay,/funding-round/6405b6b40c47b6e64327a898d8891df9,seed,,01-09-2014,
28695,/organization/dopios,/funding-round/15eb3b4249b849de1703954352d347e9,seed,,16-07-2013,154392.0
28696,/organization/doppelgames,/funding-round/dd4c0caac177fe52e5c007eb5ac181a7,seed,,01-12-2010,
28699,/organization/doppler-labs,/funding-round/5f35e165ac5496c6751023bb2af6f830,seed,,01-02-2014,
28704,/organization/dopplr,/funding-round/83fb83e859e59297166e97daf975ef8e,seed,,01-09-2007,
28706,/organization/doremir-music-research,/funding-round/a8d165c1af7dd25bd48153d0e7cb1535,seed,,04-12-2013,1000000.0
28707,/organization/doris-dicky,/funding-round/24065333b198860028c4fff0001b606f,seed,,01-07-2015,100000.0
28708,/organization/dormchat,/funding-round/1cef0a2106f0703d9cd0c9c63aaaeb9b,seed,,23-10-2014,
28709,/organization/dormify,/funding-round/c43686aebfd142b42fb48908259e68bf,seed,,12-01-2012,775000.0
28713,/organization/dormnoise,/funding-round/90c7f1bcb0fea05c07036d95439704c8,seed,,01-01-2008,450000.0
28720,/organization/doseme,/funding-round/482adf4abc90ddec1f136384dde1676d,seed,,17-07-2014,500000.0
28721,/organization/doseol-ventures,/funding-round/02fc5f99191fcad97c02deede4a6de6e,seed,,14-02-2015,25000.0
28722,/organization/dosesystem,/funding-round/4f6512d063877e8265578bbc2776a725,seed,,25-06-2014,365109.0
28730,/organization/dosyogures,/funding-round/352cda11fcacd421f37042b07c427524,seed,,01-09-2009,
28732,/organization/dot-com-zambia,/funding-round/c8f266848cf1dd91a104e0351d854fe4,seed,,09-09-2015,500000.0
28734,/organization/dot-legend,/funding-round/61ee447857be774a5ca0f1d22319a5bd,seed,,01-12-2014,976332.0
28735,/organization/dot-life-ltd,/funding-round/da1a4bb57e4d7b31303d081a67e985d5,seed,,01-01-2014,
28746,/organization/dotcloud,/funding-round/2c8e718397447e0c0c346aa836c1f016,seed,,01-08-2010,
28751,/organization/dotdotdot-gmbh-2,/funding-round/b962fccec35ab42bb2b70894315432ad,seed,,25-04-2013,
28753,/organization/dotheglobe,/funding-round/dffce770f0e9ddc97a4b0650111a047b,seed,,20-03-2012,40000.0
28754,/organization/dothiv,/funding-round/ddefd3888b969531999e8029177713a5,seed,,01-03-2014,
28756,/organization/dotmach,/funding-round/5bbb493707275082f009fe2ccfcef2e6,seed,,10-11-2012,250000.0
28758,/organization/dotnetnuke,/funding-round/dab8900dc843b031f27a0dc9155bedeb,seed,,23-01-2012,109999.0
28762,/organization/dotodo-inc,/funding-round/1f9f5a34b5350cbf7d4ac9547ccb2459,seed,,01-07-2014,100000.0
28769,/organization/dotspin,/funding-round/453dccfc2857d0df02e78ad4a3321b9a,seed,,01-03-2013,25000.0
28770,/organization/dotspots,/funding-round/df7867df12ca57c6866aeb837e012f3e,seed,,01-09-2007,300000.0
28771,/organization/dotstudioz,/funding-round/a49e19b94636d05f888f6511229b5824,seed,,01-10-2014,830000.0
28774,/organization/dotted-block,/funding-round/ded42c0c0f99550e81335557b76b89a8,seed,,16-09-2012,10000.0
28781,/organization/double-doods,/funding-round/28feda3ac35aab23442f958349a78357,seed,,24-09-2013,40000.0
28782,/organization/double-encore,/funding-round/2cbc8e5c8f82eefdfa7da61faa1bef9f,seed,,01-07-2008,25000.0
28787,/organization/double-helix-tracking-technologies,/funding-round/42300ee8e37c6e4c5a9aea555a945de1,seed,,01-08-2014,707138.0
28789,/organization/double-robotics,/funding-round/41e1c4eac30b5dcd9ef51019efe0daa8,seed,,21-09-2012,250000.0
28791,/organization/double-the-donation,/funding-round/8fce2783125acb99728554ef9a8be454,seed,,01-01-2011,
28794,/organization/doubledutch,/funding-round/089ffcb473359134f332e90905f0ac36,seed,,14-09-2010,0.0
28797,/organization/doubledutch,/funding-round/c80280a86ccab63c97c71f193aff8ba0,seed,,22-04-2011,1000000.0
28801,/organization/doublemap,/funding-round/2025c5f4ae36a1cfe064e2c5922837b4,seed,,20-11-2013,40000.0
28802,/organization/doubleplay-entertainment,/funding-round/ac897b0c09ab75993e85508ba4a1300b,seed,,31-08-2013,
28806,/organization/doublerecall,/funding-round/169b8bdc1300cdc3fefc46e354bbac1c,seed,,13-02-2012,1600000.0
28807,/organization/doubles-alley,/funding-round/17d2a20adff543fe31f30658d1c2360d,seed,,09-08-2012,40000.0
28811,/organization/doubleup,/funding-round/de47e4252c91e7b61e34594b2b82f753,seed,,01-01-2013,
28822,/organization/doughbies,/funding-round/145028576fa7292d8d4907ee117e5d09,seed,,01-11-2014,100000.0
28823,/organization/doughmain,/funding-round/f5ad2b391e843877e67097847c43a786,seed,,01-08-2011,5000000.0
28829,/organization/doutissima,/funding-round/e992302a8b4514810e04491fc4de28e7,seed,,31-01-2014,1000000.0
28838,/organization/dovideq-medical,/funding-round/a067af3cc7d1f9d30b1f4d2c25cf48d7,seed,,04-11-2015,
28845,/organization/down,/funding-round/6973f0e5c075a0c9340114b9177dc699,seed,,29-04-2013,1000000.0
28846,/organization/down-the-road-brewery,/funding-round/bfab9a611aa8a0661c2beff6a1d26131,seed,,01-03-2015,120000.0
28849,/organization/downdetector,/funding-round/ea8d28efd7cd512079947f81558b6a75,seed,,01-04-2013,
28855,/organization/downtyme,/funding-round/9d601cfddde618af7fc5e107a02607fa,seed,,29-04-2014,2500.0
28857,/organization/doxcheck,/funding-round/11a0ab6601dba3aab1561ce8d6a30292,seed,,15-04-2015,
28864,/organization/doxo,/funding-round/83727b047de0cb48342fcabf57863625,seed,,01-09-2008,500000.0
28866,/organization/doxout,/funding-round/7d05f0ecaefd1522d9fa3bfdcb885905,seed,,20-05-2014,
28871,/organization/doyoubuzz,/funding-round/5a57eaad08e1d5cc28f157a8beca0310,seed,,01-12-2007,
28872,/organization/doyouremember,/funding-round/a912d39094aa2560066bc477515a705f,seed,,28-05-2013,1250000.0
28873,/organization/doz,/funding-round/aa2d3e72f01b8364518bf0ba55a79296,seed,,15-09-2014,1500000.0
28874,/organization/dp7-digital,/funding-round/85845e6b2feb5d95b733b629d26433bd,seed,,07-03-2009,100000.0
28881,/organization/dr-poket,/funding-round/a0e0d63b37bb87e3d81ebaf9ee2406e1,seed,,19-07-2014,
28882,/organization/dr-scribbles,/funding-round/f586dab187ca77bb383d0d008a2447bc,seed,,11-08-2014,20000.0
28884,/organization/dr-tariff,/funding-round/4f204ea70098d6a6ddab070a846ec689,seed,,01-12-2013,25000.0
28896,/organization/draft,/funding-round/0238ed6d2addea7522703daeeedad3fc,seed,,01-06-2011,
28897,/organization/draft-2,/funding-round/9c2e83c2756dee5d6e6f2c87783739c9,seed,,02-09-2014,650000.0
28899,/organization/draftday,/funding-round/284cff12d02d631893c49aa47a760953,seed,,04-04-2012,875000.0
28901,/organization/drafted,/funding-round/3148852492e5b9cf9657131d542cc2b0,seed,,29-06-2015,2500000.0
28907,/organization/draftkings,/funding-round/df0083f563e6242f037ba65eae196573,seed,,19-07-2012,1400000.0
28908,/organization/draftmix,/funding-round/1a119f6df70381c5d1291bb782ea12f2,seed,,01-06-2007,
28909,/organization/draftpot,/funding-round/ec813827e612b464cc552d20b0762ab1,seed,,15-08-2015,2200000.0
28912,/organization/draftstreet,/funding-round/fb565ccc3a8bda6f3b7025561114bc4b,seed,,01-05-2010,452000.0
28914,/organization/dragon-army,/funding-round/281ad2f701a5d746b01ab5bedcb7b1aa,seed,,23-06-2014,800000.0
28915,/organization/dragon-innovation,/funding-round/7b7d1becca25928de3ba10e2fca32771,seed,,08-08-2013,2300000.0
28917,/organization/dragon-innovation,/funding-round/c44eebeef9d9f7239e1fcc4d6dea3575,seed,,16-02-2014,100000.0
28918,/organization/dragon-inside,/funding-round/acb16b1aa89e12804cc1fa4ab14dcdd4,seed,,03-04-2013,115452.0
28923,/organization/dragon-wealth,/funding-round/525975082543c5971f1bc02724d5c23f,seed,,11-04-2015,15931.0
28924,/organization/dragon-wealth,/funding-round/54fe479d552a19547782e5e9f6a5ee10,seed,,01-06-2013,
28926,/organization/dragonfly-data-factory,/funding-round/619bf4af54fd5645ffe964d649861e6b,seed,,01-06-2015,1200000.0
28927,/organization/dragonfly-list,/funding-round/a642a58a4d8fae81a4c7278e4f54f898,seed,,01-02-2012,20000.0
28928,/organization/dragonfly-systems,/funding-round/6faff24d60a5f56901041f6d262a8b62,seed,,01-02-2014,1100000.0
28948,/organization/drama-company,/funding-round/e830b7b1a5616124ec10194537e1cdb2,seed,,30-04-2014,290090.0
28953,/organization/dramatize,/funding-round/ffa0a42bcb32b1e5f59135c35c3d36f0,seed,,12-06-2014,300000.0
28957,/organization/dravailable,/funding-round/69a9062df76a16258fc372ffbe15fde5,seed,,01-11-2012,100000.0
28960,/organization/drawbridge-networks,/funding-round/fcdc5050136251379ff2748c87c8e007,seed,,12-12-2014,1710000.0
28966,/organization/drchrono,/funding-round/3fc354bb4ba7780c4c67d02b677cbfc6,seed,,04-01-2011,
28967,/organization/drchrono,/funding-round/906b24738746de71252ddb0a1c7e47d0,seed,,01-05-2011,
28969,/organization/drchrono,/funding-round/9c2967e96ca02ab12e9253725d823167,seed,,01-06-2013,
28970,/organization/drchrono,/funding-round/bac1e85e8382cfd52b8532c38a37b3b6,seed,,18-08-2011,650000.0
28973,/organization/drchrono,/funding-round/ead0e8b0e6c0d28836835359d149f7bd,seed,,14-07-2011,675000.0
28983,/organization/dream-tuner,/funding-round/2b4a2a11081bdf54db05e9848ccc5e50,seed,,06-04-2015,
28984,/organization/dream-village,/funding-round/dba92b4b2b9512d5143c04266981528b,seed,,01-11-2008,10000.0
28992,/organization/dreamcloset-com,/funding-round/cf79d48e4c5b574c716ebba179326c46,seed,,17-01-2012,100000.0
28995,/organization/dreamed-diabetes,/funding-round/321a8886d6f50dcf3b61039a7e322a92,seed,,07-04-2015,2000000.0
29003,/organization/dreamforge,/funding-round/d52e069837b51815193474fa6863dc03,seed,,01-08-2012,
29011,/organization/dreamitize,/funding-round/dcbeb1c479a38c6d27c8c5120fefc867,seed,,02-11-2011,40000.0
29016,/organization/dreamnotes,/funding-round/cd1be8d4a1a811d94c0cda4d209888ed,seed,,30-08-2013,24000.0
29022,/organization/dreamsha-re,/funding-round/ee29bf0bbef547ebe71b006791e46b77,seed,,01-03-2013,20000.0
29023,/organization/dreamsoft-technologies,/funding-round/d0343a7b6b1d5768aa48b15959d6d4f4,seed,,01-09-2007,100000.0
29030,/organization/dreamzer-games,/funding-round/1f6a2a8e5b1928f0613c7870c3543592,seed,,01-09-2011,158080.0
29031,/organization/dreamzer-games,/funding-round/ab07b442354a4b7781b59af4e3e4b90c,seed,,01-09-2011,
29038,/organization/dress-code,/funding-round/294c0487e9defe08573b6f0e5104aad6,seed,,28-08-2012,
29039,/organization/dress-up-slp,/funding-round/de752a82af87b52c806e5bfdf6474f03,seed,,10-04-2015,
29041,/organization/dressboom,/funding-round/0183893e06020a6540e4662feef87fe8,seed,,23-04-2014,55000.0
29045,/organization/drexcode,/funding-round/325374aa59d43a67e591e148b96b13a8,seed,,30-12-2014,1581470.0
29046,/organization/drexcode,/funding-round/7e5ee4ba17da59349f105fa9099c46b5,seed,,12-11-2015,535885.0
29054,/organization/dribble,/funding-round/5b6fb10650c99a9e1e54e14a28ea6226,seed,,09-07-2015,
29055,/organization/driblet,/funding-round/3dc2933f266aabad6d77949a346ba33d,seed,,02-01-2014,20000.0
29056,/organization/drift-eyewear,/funding-round/e9431005a1417ddbe486e04c88cbf3f2,seed,,01-04-2013,
29057,/organization/driftcoast,/funding-round/135f504fc618d97e8ad812577b217cfe,seed,,21-01-2014,
29064,/organization/drill-map,/funding-round/84930787f3cd303d675acd920c4933bc,seed,,24-05-2012,
29070,/organization/drillster,/funding-round/460879594a21f363d9606a642390127a,seed,,01-09-2011,431127.0
29072,/organization/drimki,/funding-round/eab9d94c09c967259472424fb15a2b94,seed,,26-06-2007,
29075,/organization/drink-up-downtown,/funding-round/0b5a68c27f35760d9aaad1ab523e9039,seed,,27-11-2013,40000.0
29076,/organization/drink-up-downtown,/funding-round/478eec2f18ff9c7e8ca82e9e8df96f2d,seed,,12-07-2012,180000.0
29077,/organization/drink-up-downtown,/funding-round/a24cda6523681e39a154988e7828491e,seed,,24-10-2013,20000.0
29081,/organization/drinksendo,/funding-round/0e9fbec4dcc24c36263ae9e2319aa10f,seed,,01-05-2014,8431.0
29084,/organization/drip,/funding-round/cc4bc30e3865ebe1f2af01aea704c82f,seed,,01-01-2013,50000.0
29085,/organization/drip-3,/funding-round/8892d869898fad379979c3ec2e812424,seed,,16-07-2015,1500000.0
29098,/organization/drive-fit,/funding-round/8d10d8057285586b78f127f0f714b5a8,seed,,01-01-2014,250000.0
29102,/organization/drive-sg,/funding-round/62539aa28a5e34d2df9c3b68bf7d45e6,seed,,07-01-2013,162601.0
29105,/organization/drive-yello,/funding-round/6daaf7cf956be7ab9d7cbbadbf118ed6,seed,,15-01-2015,245150.0
29108,/organization/driveappeal,/funding-round/fbdb6c8ca07f6dd4c89fc2ae03c25093,seed,,28-06-2015,20000.0
29114,/organization/drivek,/funding-round/8018eb03c5c1f3385f5df9db2bd2c913,seed,,16-01-2009,
29115,/organization/drivemecrazy,/funding-round/16d2247159b26f8c8a5d6be68fa0ab38,seed,,06-04-2011,300000.0
29116,/organization/drivemode,/funding-round/5aba72c9da786721193af873f5ae2685,seed,,01-01-2014,650000.0
29117,/organization/drivemode,/funding-round/642f646a80842412d4a61731792033c4,seed,,11-12-2014,2000000.0
29123,/organization/driverr,/funding-round/bd546e38b5eb1a263d2170f8dd4ac6ed,seed,,11-08-2015,23000.0
29132,/organization/drivethem-com,/funding-round/c96a76ca26b26a7efa10ac5602e8d442,seed,,17-02-2015,100000.0
29134,/organization/driveway-software,/funding-round/784874d59ddace1f20d5ae86722b383e,seed,,30-08-2013,1300000.0
29136,/organization/drivewealth,/funding-round/2e7fc25e220f436cd4e26a0db07cf229,seed,,24-03-2012,4000000.0
29140,/organization/drivingbuddy,/funding-round/7cac7d4076858daedb11168a2492ee0d,seed,,01-01-2012,250000.0
29141,/organization/drivr,/funding-round/0f73fee0c5fcdd26c04518b667b2f586,seed,,15-10-2015,3418388.0
29152,/organization/drivv,/funding-round/9a3fc96ab25b339b33e498cc8ec174d4,seed,,01-05-2012,27437.0
29154,/organization/drizly,/funding-round/2dc75fefd3ed1cf546d7e3ca0b94e445,seed,,22-01-2014,2250000.0
29155,/organization/drizly,/funding-round/9979797b948cb8b236800141d5f47192,seed,,21-05-2014,2500000.0
29167,/organization/droidcloud,/funding-round/7042a954eee25ef4df5452aa376173de,seed,,01-01-2013,200000.0
29174,/organization/dronamics,/funding-round/e00d9ee566bd56994f52d278fcaab4a5,seed,,01-09-2014,
29176,/organization/drone-delivery-canada,/funding-round/2dd01e6ee856535afffb29d16569ada9,seed,,04-02-2014,
29177,/organization/drone-io,/funding-round/8065bd546115451a0cabf031a53d98fd,seed,,10-07-2013,28000.0
29179,/organization/dronebase,/funding-round/7a092233aecff7eceb3c8194bbe279b3,seed,,01-12-2014,120000.0
29180,/organization/dronebase,/funding-round/a89b3330e23a6a58ff3edc056d383cd3,seed,,08-04-2015,
29182,/organization/dronedeploy,/funding-round/1ab74ebca3f55ccdbc12a1342fd5956d,seed,,01-05-2013,
29183,/organization/dronedeploy,/funding-round/610fb633d8291a84eade6c66077c800c,seed,,19-09-2014,2000000.0
29185,/organization/dronee-2,/funding-round/dee4ceb514381c0476823ffa28c10719,seed,,01-09-2015,
29188,/organization/droneview-technologies,/funding-round/7814d4960c70547cd96ac0ebb97dd77c,seed,,25-03-2015,2000000.0
29189,/organization/dronomy,/funding-round/18ccad23bc2739f07c58a53c9c8495b9,seed,,09-09-2015,1500000.0
29191,/organization/droom-technology-private-limited,/funding-round/f8d94ae4ad5ed7d3f98eaa1148dc4d66,seed,,20-06-2014,2000000.0
29192,/organization/drootoo,/funding-round/b4d2c5201795cc45a825b7ce5a2ec407,seed,,15-06-2015,37180.0
29193,/organization/drop,/funding-round/c4cb9faaeefbe1ec95fc1d3a0b61de01,seed,,05-08-2014,1250000.0
29194,/organization/drop-2,/funding-round/888e80f7d190eba5ef06c9de99dbf733,seed,,14-10-2014,1500000.0
29195,/organization/drop-2,/funding-round/bd2910a697608828a29b7c00372726f1,seed,,01-01-2014,2000000.0
29202,/organization/dropbox,/funding-round/06480ed05bdda6caeb0e365927f9c30b,seed,,01-06-2007,15000.0
29204,/organization/dropbox,/funding-round/488cdf765daca41e2fc800347ccc5a43,seed,,04-09-2007,1200000.0
29209,/organization/dropcam,/funding-round/527de9ec751c3a025121d7ce10533e41,seed,,01-03-2009,
29215,/organization/dropifi,/funding-round/8c1a03ed17fdbc5fde0c9ebb51f37725,seed,,01-01-2012,50000.0
29216,/organization/dropifi,/funding-round/efe1a12c4fb5f4573f566dc22b5472c6,seed,,15-04-2013,50000.0
29218,/organization/dropkey,/funding-round/1428052438b2aaac3d5a4f838f15ff56,seed,,14-07-2015,250000.0
29219,/organization/dropkey,/funding-round/a557768c5c55c6eda5ee79eeab42aa46,seed,,13-01-2014,450000.0
29221,/organization/droplet-inc,/funding-round/55981c5981cb2c25092b3e18c778cdbd,seed,,01-02-2014,
29222,/organization/dropletpay,/funding-round/273f17e409580a6d5f35389e6edb7f3d,seed,,11-05-2015,890713.0
