,company_permalink,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
27090,/organization/derma-sciences,/funding-round/4b1f590e5deb1e642a8e7400c989105f,private_equity,,05-07-2011,29074972.0
27111,/organization/desalitech,/funding-round/1433197099da133fb257a15b3bb85a3d,private_equity,,11-06-2013,5000000.0
27113,/organization/desalitech,/funding-round/e062dde8805bef4a64def664745ca81b,private_equity,,16-05-2012,6250000.0
27177,/organization/designline,/funding-round/7cbf21199499d022e9e090dc1b1cbb4c,private_equity,,16-11-2011,50000000.0
27191,/organization/desigual,/funding-round/36600bef449f516a4df4bed2bff6b9f9,private_equity,,19-03-2014,366681000.0
27232,/organization/despegar,/funding-round/15850f72d71111111f13b74da08aed25,private_equity,,10-03-2015,270000000.0
27261,/organization/devcontact,/funding-round/9e1d51c93ad50c2bd1391ff7f0d7ed10,private_equity,,17-11-2014,100000.0
27288,/organization/devicescape,/funding-round/e153232fa97880fd1a271490df1d11c5,private_equity,,14-02-2013,3500000.0
27466,/organization/diamond-bank,/funding-round/246e03ea98b96d81114fb8e2fecb115a,private_equity,,24-11-2014,147000000.0
27512,/organization/diatech-oncology,/funding-round/fc0aef01e696fb1f9629dbc3fd8990f5,private_equity,,04-06-2013,18000000.0
27550,/organization/didi-dache,/funding-round/64b04a23fb15ff53b072e07c88811269,private_equity,,07-07-2015,2000000000.0
27555,/organization/didi-dache,/funding-round/fea92b1fe060f62644d5638c77d67e79,private_equity,,07-09-2015,1000000000.0
27614,/organization/digico-europe,/funding-round/1cc556baac982a791d80860092b4e126,private_equity,,14-12-2011,77431466.0
27627,/organization/digilens,/funding-round/018873ca5fd1dda4a766895427e7f503,private_equity,,15-11-2002,4000000.0
27639,/organization/digiquant,/funding-round/6764c1aeccbd2aacd88ac7c88915860c,private_equity,,23-04-2001,20000000.0
27646,/organization/digistrive,/funding-round/8df2637f2c66549aab4b6154e0c7e9d1,private_equity,,16-09-2012,4940357.0
27674,/organization/digital-avenue,/funding-round/e94f668dc0ae854360d28ab3f079882d,private_equity,,01-01-2007,
27681,/organization/digital-china-information-technology-services-company,/funding-round/25de6333b6b20aa591d597ce8b5b29e2,private_equity,,02-09-2008,73140000.0
27717,/organization/digital-health-dialog,/funding-round/144c8a2e432f13d3e99bf880008c038d,private_equity,,26-10-2011,3400000.0
27719,/organization/digital-intelligence-systems,/funding-round/19afc5664ccc39171afde7f6064e7bb2,private_equity,,18-09-2012,20000000.0
27720,/organization/digital-karma,/funding-round/b73294e7e640497a9c8fad61940dcbf9,private_equity,,01-01-2014,
27777,/organization/digital-room-inc,/funding-round/ba7e735b6db8d780e5ef8f0ac9b59e66,private_equity,,01-01-2010,
27783,/organization/digital-signal,/funding-round/3ccdcbd8d77562ebc252c2da9ae33f09,private_equity,,03-01-2012,10300000.0
27785,/organization/digital-signal,/funding-round/c36e180d42e652b158bb152a12871e16,private_equity,,23-05-2013,50000000.0
27788,/organization/digital-specialty-chemicals,/funding-round/1ed67844ae9d6bdf919fe3aaf156b800,private_equity,,21-05-2015,
27805,/organization/digitalbridge-2,/funding-round/cf950ace0b076d665b11d6bbb9aa8678,private_equity,,25-07-2008,
27875,/organization/digonex-technologies,/funding-round/96bb652dc23df1548a61f399831ea043,private_equity,,20-03-2005,22922870.0
27907,/organization/dimension-therapeutics,/funding-round/7fcba29f93fb9e0b635e322a18b0a4ca,private_equity,,12-02-2015,24500000.0
28147,/organization/dissolve,/funding-round/d9814474ea0522d62e3c6fa0b7d8705a,private_equity,,13-09-2013,4869058.0
28228,/organization/divitel,/funding-round/5564c069ae664b6b6c150f9edf8dd5f4,private_equity,,01-09-2013,3634777.0
28341,/organization/dns-net,/funding-round/a217ca4f22b388b5d78fae7673b3d4a0,private_equity,,23-09-2013,6433000.0
28608,/organization/domzdrowia-pl,/funding-round/ea32c1dc20ef20cf35074bb5a86c6420,private_equity,,01-01-2006,
28725,/organization/dostami-ru,/funding-round/6c87177ee3b3805b76cd27a04d3f2945,private_equity,,10-02-2011,925000.0
28727,/organization/dostami-ru,/funding-round/dcb1ab4e70795538c245b7180bbd7f43,private_equity,,23-10-2009,1500000.0
28836,/organization/dovetail,/funding-round/082bc1f4391b89e9fc779995cc90b883,private_equity,,01-09-2011,
29047,/organization/drexel-metals,/funding-round/67d852549dec0aa390df445ed227f807,private_equity,,14-02-2011,
29067,/organization/drillinginfo,/funding-round/3d9ee880512501714dcefebff00a1a5c,private_equity,,13-03-2015,1452000.0
29068,/organization/drillinginfo,/funding-round/83df77734bef2ac9f1efadbc6595a4af,private_equity,,05-03-2012,165000000.0
29069,/organization/drillinginfo,/funding-round/c7dc01ea5e68604d405f21eee209c590,private_equity,,16-09-2013,25125006.0
29080,/organization/drinks4-you,/funding-round/4cf2bc255f4d7f1158aaeb8ab376ffde,private_equity,,27-09-2013,650000.0
29251,/organization/drugstore-com,/funding-round/ce9225b3991d2d6a17f419ffc7d9aed9,private_equity,,01-04-2001,63000000.0
29267,/organization/drybar,/funding-round/32ac13705acfd7e2903024d4a47965eb,private_equity,,23-01-2012,16000000.0
29268,/organization/drybar,/funding-round/4da38c98f999400efc26765e8f792e3f,private_equity,,27-06-2014,20000000.0
29308,/organization/dtms,/funding-round/0c1f19409a86484ca1ae07451713b561,private_equity,,02-04-2014,
29351,/organization/dude-solutions,/funding-round/5d25ec8ada51bf143eb0068b25ad8a14,private_equity,,03-02-2014,100000000.0
29437,/organization/dvtel,/funding-round/b6001e8e05df51263ed648777e74fcd5,private_equity,,18-05-2015,9000000.0
29469,/organization/dxterity,/funding-round/60ee171ab4d3b2d38bddab2408110a7c,private_equity,,12-01-2015,100000.0
29555,/organization/dynogen-pharmaceuticals,/funding-round/24217762d1892d72916d1086b6933956,private_equity,,15-11-2002,13250000.0
29613,/organization/e-i-s-aircraft,/funding-round/daf9d90a4f2bca5b642a391f96813d73,private_equity,,01-02-2015,
29635,/organization/e-rewards,/funding-round/c1a54b4f1ec9bbffdddd8247d2f5285d,private_equity,,07-10-2008,60000000.0
29688,/organization/eagle-creek-renewable-energy,/funding-round/20a4047089fedaada7e77bffc9b1cb8a,private_equity,,17-09-2013,100000000.0
29691,/organization/eagle-energy-exploration,/funding-round/e04db5b9e1f482c1ce1fc40f01e89886,private_equity,,13-12-2013,300000000.0
29696,/organization/eagle-hill-exploration,/funding-round/ecf3b28bb1993c07bac1cc03e7001bfa,private_equity,,15-08-2013,12000000.0
29714,/organization/earlens,/funding-round/29e0b3822e8e71fe95e28ff28ab006d7,private_equity,,15-07-2011,500100.0
29760,/organization/earthmed-com,/funding-round/f8611d00a658cbd976c4ce46d29e674f,private_equity,,30-11-1999,3500000.0
29790,/organization/easic,/funding-round/d10f38970c53c98bff960f2471fb82e7,private_equity,,11-09-2013,23500000.0
29803,/organization/eastman-kodak,/funding-round/c8c2238da64d5e62bd87aa32dac0e1dd,private_equity,,23-08-2013,17190245.0
29815,/organization/easy-metrics,/funding-round/6b5689a39a5beb797cde697ad06d4a06,private_equity,,20-09-2013,3400003.0
29889,/organization/eat-local,/funding-round/2a0fae00a921b69301d451f110feafe6,private_equity,,01-01-2013,
29920,/organization/ebaotech,/funding-round/725174c6e9ba4d73e5375df7e15d484c,private_equity,,05-02-2013,36000000.0
29924,/organization/ebehavior,/funding-round/d54304d6c0ca2b47bf70c2c21bcebb50,private_equity,,25-10-2010,
29984,/organization/ebury-partners,/funding-round/dad06dd2b64f8380dbbc396e4ce5e1cd,private_equity,,18-11-2015,83000000.0
30005,/organization/eccentex-corporation,/funding-round/3bc5236bf11ee37665cf45674a0efcbd,private_equity,,02-03-2012,7709323.0
30017,/organization/echo-automotive,/funding-round/9cc29384469eda9e15aecbe8ad4cc561,private_equity,,27-06-2013,200000.0
30072,/organization/eci-telecom,/funding-round/9d0a542b1febc2a657e7717f36af88f1,private_equity,,09-07-2008,140000000.0
30073,/organization/eci-telecom,/funding-round/c509a533d5077abf825d4df287af206b,private_equity,,01-12-2001,50000000.0
30078,/organization/ecircle,/funding-round/5029559d7b8e309a46eba78df6c4870a,private_equity,,11-01-2010,87168000.0
30178,/organization/ecom-express,/funding-round/f8f0dbcb5af43bdca655762ce2947acd,private_equity,,04-06-2015,133000000.0
30195,/organization/econ-healthcare,/funding-round/c00cff5278e94e6d1e66b1d28c3e48f5,private_equity,,01-03-2012,
30229,/organization/ecosense-lighting,/funding-round/3baa4195a83a52ad46439d7cd4054470,private_equity,,26-08-2011,1000000.0
30364,/organization/edevate,/funding-round/aebdb47a922e35f2fa8ed6f2dd69ab5c,private_equity,,29-09-2013,100000.0
30365,/organization/edf-renewable-energy,/funding-round/f2134c0b9bab95188344f6a788480396,private_equity,,10-01-2013,200000000.0
30455,/organization/edison-pharmaceuticals,/funding-round/c91bc014ffd0e0683e36ff465f9e1017,private_equity,,27-03-2014,50000135.0
30460,/organization/edita-food-industries,/funding-round/0cd37a0a96720223049c38b553818529,private_equity,,24-06-2013,102000000.0
30611,/organization/eegeo,/funding-round/47553012748f7287b39cf9f480c4fe3c,private_equity,,17-07-2012,4300000.0
30669,/organization/efolder,/funding-round/e62ec72c8d27e9fd7424956633140eff,private_equity,,30-09-2013,26000002.0
30698,/organization/egen,/funding-round/1b5dfe6a8e55f54870cad8e6d6252cc9,private_equity,,21-12-2009,7499997.0
30742,/organization/egr-renovation,/funding-round/de1246248dfbffc2feeef1c86d97f39e,private_equity,,31-12-2013,6885882.0
30747,/organization/eguana-technologies-inc,/funding-round/43af2e8f1afa157d0240477a7705c541,private_equity,,27-12-2012,500000.0
30763,/organization/ehi-car-rental,/funding-round/b3351e958ed054e645b343a479836dbb,private_equity,,01-01-2009,95000000.0
30896,/organization/elastic-path,/funding-round/6a00b5994443b3dcf28a8b7fe68f0ebf,private_equity,,22-07-2013,3895246.0
31115,/organization/eliza-corporation,/funding-round/6b2f7b204e4da8b4b5b9792d2107118d,private_equity,,29-06-2011,105769230.0
31160,/organization/elo-sistemas-eletr-nicos,/funding-round/c29e0c36d439d5e84e95643b462b0425,private_equity,,13-12-2011,16393442.0
31196,/organization/elynx,/funding-round/e84e1a045d14d4f36bda864a6a644ee8,private_equity,,21-12-2004,
31455,/organization/empathica,/funding-round/e8c9b1d4f1e3b7c7e64a9825faeb083e,private_equity,,30-09-2013,
31462,/organization/empire-beauty-school-pottsville,/funding-round/70779b56cdbc5134ee02d8b72e36031a,private_equity,,08-10-2004,16000000.0
31499,/organization/empower-interactive-group,/funding-round/5f9ffe1a73838023f296dc4bdd7f0034,private_equity,,18-03-2006,18000000.0
31632,/organization/encubate-business-consulting,/funding-round/9b696cea904d97ee540e3ef1705de72e,private_equity,,01-08-2013,50000.0
31635,/organization/encysive-pharmaceuticals,/funding-round/7a07bb496b04615ccbafbd5a2061904b,private_equity,,20-08-2007,13950000.0
31636,/organization/encysive-pharmaceuticals,/funding-round/a2a92c5a58d835fdf8e7bd470f538bc1,private_equity,,19-10-2006,75000000.0
31643,/organization/endeavor-energy,/funding-round/6098184fbe37a8f82cc16ffe13831150,private_equity,,18-06-2013,100000000.0
31659,/organization/endicott-biofuels,/funding-round/bc90e7d56c13881ece992c08cb2cc1b5,private_equity,,11-09-2007,40000000.0
31778,/organization/enel-ogk,/funding-round/2c0c168526f72ec6cb492fd6c87dd890,private_equity,,16-03-2012,625000000.0
31813,/organization/energy-automation-system,/funding-round/000438640037f6fc65e914162c799655,private_equity,,30-11-2012,
31826,/organization/energy-management-security-solutions,/funding-round/b7039d8564945344f1b46ad766a5ebdc,private_equity,,29-09-2011,8986925.0
31867,/organization/enerkem,/funding-round/09c33a50ae866dcbc556e3117bf38c63,private_equity,,20-06-2013,48690584.0
31869,/organization/enerkem,/funding-round/49d8e5250c533ca875e65dd4f4731d73,private_equity,,28-07-2011,30585015.0
31870,/organization/enerkem,/funding-round/7ce9089400ab0b6ac268a8c30b9c977c,private_equity,,01-06-2011,60000000.0
31872,/organization/enerkem,/funding-round/d28449acd4214d6caea22de45cc52c2e,private_equity,,09-09-2015,115038421.0
31873,/organization/enerkem,/funding-round/d8fb4cfb4335baac3e4ccb0ca07bdcff,private_equity,,24-02-2010,53800000.0
32283,/organization/entrada,/funding-round/245219a3db8a0a953b84aff4b4d71c0d,private_equity,,10-10-2012,1000000.0
32287,/organization/entrada,/funding-round/89cbb25bfc4c92e07a929b555af87e8d,private_equity,,09-07-2014,750000.0
32315,/organization/entuity,/funding-round/706b8a407b449803747fa9e1999beea1,private_equity,,19-04-2004,3200000.0
32321,/organization/enumeral-biomedical,/funding-round/4cea36ebc33e3e44fd59d8e139b42f08,private_equity,,14-05-2013,1520004.0
32482,/organization/epawn,/funding-round/299d775f13ac2c622f10bcb9b026b182,private_equity,,13-12-2012,1304160.0
32608,/organization/epplament-energy,/funding-round/4c08c29d65dc11e5677f6f4ac5471c9e,private_equity,,01-02-2009,150000000.0
32615,/organization/eprodigy-financial,/funding-round/5db93974ff177726e72b371e2e95c27e,private_equity,,19-05-2015,100000000.0
32628,/organization/epubli-gmbh,/funding-round/1c48b2595a33e808a3ecb90c599d6d22,private_equity,,16-10-2007,
32668,/organization/equinix,/funding-round/f9fcdec032742665b9a554db7feb073d,private_equity,,03-12-1999,80000000.0
32676,/organization/equipe-zorgbedrijven,/funding-round/2947542db0bc4771d5536bfc4c1d8e1d,private_equity,,03-11-2015,12500000.0
32722,/organization/erecruit,/funding-round/89c146be54a609342da4736f0aac07dc,private_equity,,10-07-2014,25000000.0
32723,/organization/erecycling-corps,/funding-round/17fb6f0952dcf9dde89035b82a136758,private_equity,,09-11-2011,171453228.0
32794,/organization/esanex,/funding-round/23959ae4bdf5fd8f75687b28203a1c20,private_equity,,13-06-2012,15500000.0
32909,/organization/essence-group-holdings,/funding-round/404259f9f7b065e8ffd3f29703d3c7de,private_equity,,19-07-2011,61000000.0
32910,/organization/essence-group-holdings,/funding-round/8b35b903b0ed22a4dce57891e7da4f87,private_equity,,13-05-2014,71032301.0
32911,/organization/essence-group-holdings,/funding-round/94e20a6b246f6d462e98a6522592fdeb,private_equity,,25-10-2011,9000000.0
33023,/organization/etherapeutics,/funding-round/6ae833a9ed31e0dc42c8f73fbf9bae29,private_equity,,11-02-2013,64000000.0
33042,/organization/ethoca,/funding-round/868772fc678ea6e363cdb6893035963e,private_equity,,16-07-2015,45000000.0
33097,/organization/etsy,/funding-round/f57f5cf8a4b9fbd15f613234fc8329f7,private_equity,,22-05-2014,5606127.0
33102,/organization/etuktuk,/funding-round/53ec8887b1c969dea9ca61376e505635,private_equity,,01-01-2013,330118.0
33140,/organization/eureka-restaurant-group,/funding-round/d8439588a504b35eef5413b12ec69244,private_equity,,11-05-2015,
33148,/organization/euro-freelancers,/funding-round/910edbfd2562f0a6f575ac4515ec6d09,private_equity,,01-01-2013,33011.0
33157,/organization/europart,/funding-round/5d685ddcf18ea30668468028d384f25c,private_equity,,17-06-2011,
33167,/organization/eurotech-2,/funding-round/d512db560a88040ebf870bd69aad87eb,private_equity,,04-03-2002,10000000.0
33170,/organization/eurus-energy-holdings,/funding-round/c1e37ae4ce37e087b857285b1157f90e,private_equity,,29-01-2010,266400000.0
33188,/organization/evaluagent,/funding-round/ebd10e9f0d84d579e19d818df139f10f,private_equity,,01-12-2012,
33253,/organization/eventbrite,/funding-round/16cfffda89bd8b70698bbc4b8938f274,private_equity,,13-03-2014,60000000.0
33302,/organization/eventsid-co,/funding-round/d93f4ac63e13024fe77f344341c14071,private_equity,,03-06-2015,50000.0
33357,/organization/everfortune-international-investment-management-co-limited,/funding-round/7dd827aad85b23f3a8f49832c253b15d,private_equity,,29-04-2013,10000000.0
33408,/organization/everpower,/funding-round/21b2ea0e8b39aa392283e24732441947,private_equity,,03-10-2007,55000000.0
33580,/organization/evolent-health,/funding-round/36c41213605a04cb95d529f281429b69,private_equity,,30-09-2013,101279000.0
33677,/organization/exacttarget,/funding-round/46e61a02938affc8f84d098c5cff47f3,private_equity,,25-04-2011,30000000.0
33680,/organization/exacttarget,/funding-round/8e2a203c31580ae0c67b06134b33e293,private_equity,,03-12-2009,70000000.0
33681,/organization/exacttarget,/funding-round/b53d7032825189e623aae2e808ac971a,private_equity,,06-05-2009,70000000.0
33689,/organization/exagen-diagnostics,/funding-round/492bff8dbcb0af1628c4aba877a7eb85,private_equity,,11-05-2011,5427984.0
33690,/organization/exagen-diagnostics,/funding-round/5d1702f7e85e2536843a8f1c665c7cb6,private_equity,,29-06-2011,4910490.0
33694,/organization/exagen-diagnostics,/funding-round/91d9d53d42a4c3c2461a12130eb1b7bc,private_equity,,26-10-2010,1999995.0
33736,/organization/excel-manufacturing,/funding-round/95deecc19a139bf4ccbdfed6dcbe2dd9,private_equity,,01-01-2014,
34054,/organization/extend-labs-2,/funding-round/2b26c2530e88b6a0151ba043735f0ac3,private_equity,,16-08-2012,1900000.0
34102,/organization/extreme-reach,/funding-round/0967b822a400a2dad07f1a8fda62c3ee,private_equity,,10-05-2013,50000000.0
34107,/organization/extreme-reach,/funding-round/90b3d6146f4f5ac0c547663ef7910755,private_equity,,18-02-2014,48999998.0
34110,/organization/extreme-reach,/funding-round/f5f88d3dacfe2a961a5e931d85d6db1f,private_equity,,15-06-2015,56532353.0
34203,/organization/eyenetra,/funding-round/a1e4cb3705c6bf6f4027b98e0acdf194,private_equity,,28-06-2013,2000000.0
34407,/organization/facebook,/funding-round/37bd05f961af726ba3c1b279da842805,private_equity,,21-01-2011,1500000000.0
34409,/organization/facebook,/funding-round/59971bc00935be60e279a9db5e787169,private_equity,,28-06-2010,210000000.0
34519,/organization/falco-pacific-resource-group,/funding-round/8400c8f4c1690dd47471eeea801793f3,private_equity,,14-11-2013,5100000.0
34605,/organization/fanatics,/funding-round/2291c1a46072bca21d336c5aa995185e,private_equity,,07-06-2012,150000000.0
34606,/organization/fanatics,/funding-round/23e00df52c8063978590ba161c1e4e31,private_equity,,06-06-2013,170000000.0
34608,/organization/fanatics,/funding-round/932bb0420fe561302801eefa3c8cfd37,private_equity,,25-08-2015,300000000.0
34752,/organization/fantasy-buzzer,/funding-round/554262132ad3d4d864828d7011a0798e,private_equity,,02-07-2013,385000.0
34970,/organization/fastconnect,/funding-round/929ab5cba58c7170ab7998a15fda0de0,private_equity,,01-05-2010,
35009,/organization/fastspring,/funding-round/6ed806660c80de9b7173c268f6b947c1,private_equity,,29-03-2013,
35144,/organization/feedzai,/funding-round/222fb214dff53d06a70204cebd1d0f21,private_equity,,01-05-2014,4158600.0
35189,/organization/fenergo,/funding-round/1d2ae8323cee414d730be69b29cac34a,private_equity,,14-07-2015,75000000.0
35292,/organization/fibertower,/funding-round/290095e3baada4d24b1e04c05845f20b,private_equity,,14-07-2005,150000000.0
35304,/organization/fibrocell-science,/funding-round/6e2d366058d21823e6a3fff0f8cf6aac,private_equity,,15-10-2012,45000000.0
35310,/organization/fibrogen,/funding-round/660601bf57e32fb344edffd085d8bcb2,private_equity,,27-07-2012,6023000.0
35498,/organization/filterboxx-water-environmental,/funding-round/0e460c343f6a5c61a26548acc02b968c,private_equity,,09-06-2014,14700000.0
35556,/organization/financialforce-com,/funding-round/2252218144138817759a2d0803a7aaa0,private_equity,,24-04-2014,50000000.0
35560,/organization/financialforce-com,/funding-round/873f1654c89c96962f48666c8a47be64,private_equity,,26-03-2015,110000000.0
35614,/organization/fine-industries,/funding-round/d6c3921d2462bfe222e8cbd19d4f5859,private_equity,,12-11-2013,38638911.0
35615,/organization/fine-pharm,/funding-round/07ad5c207c8bc39d0aa31e7dddce7753,private_equity,,01-01-2007,
35771,/organization/first-data-corporation,/funding-round/33f172fa2e81afbc0c4518aa547da55f,private_equity,,03-07-2014,3500000000.0
35789,/organization/first-retail,/funding-round/33bf287ff9d8ed12b26c46f8a1958f5c,private_equity,,14-06-2006,
35814,/organization/first-wind,/funding-round/ec552694acc8ca8eaf795e7a225d168b,private_equity,,28-03-2007,44000000.0
35870,/organization/fish-city-grill,/funding-round/38c0e5c514489120de5278484a8966b2,private_equity,,01-12-2005,
35887,/organization/fisker,/funding-round/165da8a510dc6015c37427150e2b9f74,private_equity,,22-02-2011,150000000.0
35890,/organization/fisker,/funding-round/452f073cc7d38e7b44c9225a3d2991fc,private_equity,,30-09-2011,25000000.0
35893,/organization/fisker,/funding-round/9897e51acc0535edab0afa0bcf97bc4c,private_equity,,03-06-2011,15000000.0
35894,/organization/fisker,/funding-round/9c13db4051f0330519b3fad181028699,private_equity,,01-05-2010,189000000.0
35895,/organization/fisker,/funding-round/c30b4fb9b9b2bfd1d37b85de4d1c5d21,private_equity,,02-04-2012,392000000.0
36019,/organization/five-prime-therapeutics,/funding-round/0dd0dbfde3bd0dc8ae021655f4711809,private_equity,,20-04-2012,10000000.0
36078,/organization/fixmo-carrier-services,/funding-round/a8bb4d8823dc8168b5ecb9879aca548c,private_equity,,16-03-2012,3380006.0
36153,/organization/flashtalking,/funding-round/84f1e555b1d5b219a6cf61dc757012aa,private_equity,,06-08-2013,
36357,/organization/fling,/funding-round/e0668237a83012b13078d3593b3272cd,private_equity,,31-03-2014,11000000.0
36366,/organization/flint-capital,/funding-round/13bfa2df6c4a9d525d43e9f1a8e90aa2,private_equity,,29-04-2015,50000000.0
36367,/organization/flint-capital,/funding-round/2919b55b91889497259fdd7c096a6a42,private_equity,,27-05-2014,20000000.0
36405,/organization/flipkart,/funding-round/f4d0c8b2cf043054b4526a1417a0c1b8,private_equity,,28-07-2015,700000000.0
36524,/organization/flores-online,/funding-round/059c55354f295d9c3d9a6130232d5cd6,private_equity,,01-06-2012,
36607,/organization/fluent-home,/funding-round/a52442a5b194ab9f29798c8c4eb95e03,private_equity,,01-01-2014,30000000.0
36774,/organization/flywheel-sports,/funding-round/9604a71d9a9581667e6f736ffeeccc8f,private_equity,,17-04-2014,108800000.0
36783,/organization/fms-midwest-dialysis-centers,/funding-round/d5de4796e043875cbfdc3de6bf4dad25,private_equity,,21-11-2011,7632343.0
36864,/organization/folloyu,/funding-round/9ccbd2e11cd6e0cf08e989419fc5be4a,private_equity,,24-05-2013,
36966,/organization/foodist,/funding-round/e94490c349466df98ffee8758d4625f0,private_equity,,28-05-2013,225155.0
37110,/organization/forevervogue-com,/funding-round/cec5d3ce47c2ed6335f26bb2df2f021b,private_equity,,01-10-2013,8000.0
37268,/organization/foss-manufacturing-company,/funding-round/f431143ca5f98d4d0640756c874d585a,private_equity,,07-01-2013,
37280,/organization/fotolia,/funding-round/abcfb00bd3cad155b50f1b4f73f9ca64,private_equity,,01-05-2009,75000000.0
37281,/organization/fotolia,/funding-round/efa74dd40068246d3f6f9da636d437f7,private_equity,,16-05-2012,150000000.0
37463,/organization/frderbar-gmbh-die-frdermittelmanufaktur,/funding-round/0eba7d5fa0b7ffcf0b92dde9caa45730,private_equity,,01-04-2012,
37478,/organization/free-discount-coupons-in-india,/funding-round/fe800bb8b0db35474a2a2cf6ada2e101,private_equity,,25-05-2015,15742.0
37499,/organization/freebee,/funding-round/a048034980155d9e742fc71d74d397eb,private_equity,,25-11-2013,
37517,/organization/freedom-financial-network,/funding-round/a547f60ee35c98913624d90d85ba9594,private_equity,,05-05-2014,110000000.0
37518,/organization/freedom-financial-network,/funding-round/a76510c9723c654301762679e73e335f,private_equity,,11-12-2013,125000000.0
37527,/organization/freedom-powersports,/funding-round/90208941c311214e7959da07e5d290d9,private_equity,,01-02-2013,
37639,/organization/fresenius-medical-care,/funding-round/826c4877c2aa0591005a6f3d41953afb,private_equity,,03-09-2013,4122505.0
37820,/organization/frontier-strategy-group,/funding-round/ea15c1b83185858eeee7f5e6fa7335ee,private_equity,,01-12-2010,11400000.0
37904,/organization/fubles,/funding-round/2eba6d13fde6522c45575c6c97504d98,private_equity,,09-10-2013,
37936,/organization/fuhuajie-industrial-shenzhen,/funding-round/51a4258b9d39e8ee0bb3846a660e5620,private_equity,,11-11-2009,80000000.0
37942,/organization/fujian-sunner-development,/funding-round/b3f83ebbe1f13dd28df1afd70f29eb9c,private_equity,,26-08-2014,400000000.0
37997,/organization/fulltech-fiber-glass,/funding-round/e00ee4ddb8664ed006caa6792fedc0af,private_equity,,18-08-2008,30000000.0
38028,/organization/fundation,/funding-round/99bc9e1c20cd109b0cfcc2e309b57398,private_equity,,29-11-2013,
38139,/organization/furie-operating-alaska,/funding-round/d2667ee5840b207d4ccef18d4f7fea7c,private_equity,,21-07-2014,160000000.0
38145,/organization/furlocity,/funding-round/20f5c77b0dbe3f333fe794a1c237c613,private_equity,,05-01-2014,1200000.0
38193,/organization/fusionops,/funding-round/4d123a81bb15fc930377386addff37fd,private_equity,,15-01-2014,566544.0
38194,/organization/fusionops,/funding-round/6db07decf9dc2a75a24754e0dae465b3,private_equity,,04-11-2009,690000.0
38308,/organization/g-i-joe-s,/funding-round/ccaa7653ce076a63c7ef8334808864b5,private_equity,,19-11-2004,11500000.0
38353,/organization/g4s,/funding-round/0f7dc2c1cf4e756285dc2373d0d89c25,private_equity,,28-08-2013,541000000.0
38733,/organization/gati-infrastructure,/funding-round/f850a152449252f1832e6b80e0b79946,private_equity,,28-06-2013,43000000.0
38762,/organization/gazillion-entertainment,/funding-round/485a915bd13ab0d354c5fc23bbdeb270,private_equity,,01-04-2012,16000000.0
38766,/organization/gazohim-techno,/funding-round/48c99753fb0e57599bdee78a464e99f4,private_equity,,29-12-2012,7000000.0
38767,/organization/gazohim-techno,/funding-round/4c45459ba1b7c19a7d308625c4785529,private_equity,,08-02-2014,15000000.0
38772,/organization/gazzang,/funding-round/d61597efb536ab0be603150cdf56d0f7,private_equity,,10-01-2012,2000000.0
38783,/organization/gc-aesthetics,/funding-round/e2a682def8edb9e4012aa11f52e4a279,private_equity,,21-02-2014,60000000.0
38902,/organization/gelesis,/funding-round/e3ad077e62bfc0d38141f1af4c08b985,private_equity,,26-03-2015,22000000.0
38957,/organization/gen9,/funding-round/11fe1a1e3bb650bff878a8a582d9ec80,private_equity,,30-07-2014,25000000.0
38958,/organization/gen9,/funding-round/1f121483c43b60c26ec90e7bb637c339,private_equity,,24-04-2013,21000000.0
38979,/organization/genband,/funding-round/6348da52f8b984410bde90c8bc2ea073,private_equity,,11-06-2010,171044799.0
38984,/organization/genband,/funding-round/a72c405a327185023e71c4bff0f43285,private_equity,,04-01-2013,343472237.0
38985,/organization/genband,/funding-round/bfa64bde6b90b33d345060803943329e,private_equity,,23-08-2005,
38999,/organization/gene-solutions,/funding-round/b57f11a0a24b446bf0d8fbe5c573adb8,private_equity,,25-02-2013,7000.0
39115,/organization/genetex,/funding-round/3d71220344fcd864e2509e28d8850f2f,private_equity,,15-03-2012,4300000.0
39126,/organization/genetic-technologies-inc,/funding-round/23782cfc806615564989ff33fde8a7c5,private_equity,,27-08-2013,
39127,/organization/genetics-squared,/funding-round/5c41d816fc8454b8f0daf696771e9211,private_equity,,05-05-2004,1000000.0
39205,/organization/geno,/funding-round/9eacd8bce515100112136cac38d7c279,private_equity,,03-10-2013,14570606.0
39281,/organization/genspera,/funding-round/9f570e92c9f1582a570261d8348639a1,private_equity,,19-08-2013,5000000.0
39292,/organization/gentris,/funding-round/0bee0041b80adfb54dc13e1e239d6ec7,private_equity,,27-04-2005,5000000.0
39294,/organization/genufood-energy-enzymes,/funding-round/ac9b3d9282ec8d2223363199968b4f2b,private_equity,,27-08-2013,3000000.0
39317,/organization/geo-semiconductor,/funding-round/46d297fcb8f0d76e0f1df2c7dd030899,private_equity,,01-01-2013,5655000.0
39349,/organization/geoeye,/funding-round/ba18bed452d7276d1e4112f1c4636147,private_equity,,24-09-2010,78000000.0
39353,/organization/geoforce,/funding-round/aaf8de131b08a2a4e9c10c800bdfc40e,private_equity,,05-09-2013,
39354,/organization/geofusion,/funding-round/7968135f1e5a07419993c647049a7c9b,private_equity,,20-03-2013,
